profession_name,user_id,lesson_id,lesson_name,lesson_datetime,next_lesson_datetime,delta_seconds,completion_flag
data-scientist,12505,471,lesson - 471,2020-05-07 04:23:24.0000000,2020-05-08 07:49:28.0000000,98764,NORMAL
data-scientist,12953,360,lesson - 360,2020-05-07 04:30:37.0000000,2020-05-13 14:20:18.0000000,553781,NORMAL
data-scientist,11993,917,lesson - 917,2020-05-07 04:31:50.0000000,2020-05-13 03:46:14.0000000,515664,NORMAL
software-engineer,11405,356,lesson - 356,2020-05-07 04:41:46.0000000,2020-05-07 15:35:49.0000000,39243,NORMAL
data-scientist,10926,860,lesson - 860,2020-05-07 04:46:45.0000000,2020-05-10 17:34:08.0000000,305243,NORMAL
data-analyst,11675,392,lesson - 392,2020-05-07 04:47:39.0000000,2020-05-19 05:54:43.0000000,1040824,NORMAL
data-scientist,11928,615,lesson - 615,2020-05-07 04:51:35.0000000,2020-05-10 15:07:03.0000000,296128,NORMAL
data-analyst,14285,91,lesson - 91,2020-05-07 04:52:27.0000000,2020-05-07 07:55:16.0000000,10969,NORMAL
data-scientist,13333,645,lesson - 645,2020-05-07 05:11:04.0000000,2020-05-18 04:50:54.0000000,949190,NORMAL
data-scientist,14083,113,lesson - 113,2020-05-07 05:18:06.0000000,2020-05-11 17:06:51.0000000,388125,NORMAL
data-scientist,11214,148,lesson - 148,2020-05-07 05:22:13.0000000,2020-05-08 14:39:36.0000000,119843,NORMAL
software-engineer,11477,444,lesson - 444,2020-05-07 05:28:40.0000000,2020-05-11 13:22:56.0000000,374056,NORMAL
data-scientist,11959,351,lesson - 351,2020-05-07 05:36:13.0000000,2020-05-09 04:18:14.0000000,168121,NORMAL
software-engineer,13915,610,lesson - 610,2020-05-07 05:38:58.0000000,2020-05-10 17:31:36.0000000,301958,NORMAL
software-engineer,13252,552,lesson - 552,2020-05-07 05:55:23.0000000,2020-05-18 23:25:19.0000000,1013396,NORMAL
software-engineer,11236,328,lesson - 328,2020-05-07 05:57:59.0000000,2020-05-08 14:43:31.0000000,117932,NORMAL
data-analyst,11024,731,lesson - 731,2020-05-07 06:01:23.0000000,2020-05-17 16:51:36.0000000,903013,NORMAL
data-analyst,14020,826,lesson - 826,2020-05-07 06:26:14.0000000,2020-05-12 08:26:48.0000000,439234,NORMAL
data-scientist,14422,408,lesson - 408,2020-05-07 06:35:59.0000000,2020-05-19 21:21:22.0000000,1089923,NORMAL
software-engineer,14716,119,lesson - 119,2020-05-07 06:37:03.0000000,2020-05-07 10:16:21.0000000,13158,NORMAL
data-scientist,11199,44,lesson - 44,2020-05-07 06:42:54.0000000,2020-05-14 08:14:08.0000000,610274,NORMAL
software-engineer,13051,861,lesson - 861,2020-05-07 06:44:05.0000000,2020-05-12 07:15:12.0000000,433867,NORMAL
data-scientist,10037,490,lesson - 490,2020-05-07 07:02:08.0000000,2020-05-18 13:59:36.0000000,975448,NORMAL
data-scientist,12903,760,lesson - 760,2020-05-07 07:12:43.0000000,2020-05-08 12:46:26.0000000,106423,NORMAL
data-scientist,12841,490,lesson - 490,2020-05-07 07:19:20.0000000,2020-05-24 00:51:58.0000000,1445558,NORMAL
data-scientist,14270,952,lesson - 952,2020-05-07 07:24:06.0000000,2020-05-14 19:54:41.0000000,649835,NORMAL
data-analyst,13943,998,lesson - 998,2020-05-07 07:24:50.0000000,2020-05-15 03:50:59.0000000,678369,NORMAL
software-engineer,13000,478,lesson - 478,2020-05-07 07:28:22.0000000,2020-05-22 14:26:28.0000000,1321086,NORMAL
data-scientist,11779,627,lesson - 627,2020-05-07 07:28:53.0000000,2020-05-11 08:14:17.0000000,348324,NORMAL
software-engineer,14456,619,lesson - 619,2020-05-07 07:29:27.0000000,2020-05-15 07:47:28.0000000,692281,NORMAL
software-engineer,14505,328,lesson - 328,2020-05-07 07:29:40.0000000,2020-05-23 03:35:57.0000000,1368377,NORMAL
data-analyst,11100,931,lesson - 931,2020-05-07 07:32:46.0000000,2020-05-14 01:38:13.0000000,583527,NORMAL
software-engineer,10086,662,lesson - 662,2020-05-07 07:37:49.0000000,2020-05-08 13:18:34.0000000,106845,NORMAL
data-analyst,11160,970,lesson - 970,2020-05-07 07:40:36.0000000,2020-05-12 04:18:58.0000000,419902,NORMAL
software-engineer,14578,342,lesson - 342,2020-05-07 07:50:16.0000000,2020-05-23 04:54:46.0000000,1371870,NORMAL
software-engineer,11371,367,lesson - 367,2020-05-07 07:52:09.0000000,2020-05-17 05:14:28.0000000,854539,NORMAL
data-analyst,14285,936,lesson - 936,2020-05-07 07:55:16.0000000,2020-05-16 19:19:17.0000000,818641,NORMAL
data-scientist,12245,189,lesson - 189,2020-05-07 08:07:06.0000000,2020-05-22 00:47:59.0000000,1269653,NORMAL
data-analyst,13666,955,lesson - 955,2020-05-07 08:10:52.0000000,2020-05-08 19:38:57.0000000,127685,NORMAL
data-scientist,14625,589,lesson - 589,2020-05-07 08:11:25.0000000,2020-05-07 11:08:11.0000000,10606,NORMAL
software-engineer,11129,64,lesson - 64,2020-05-07 08:14:27.0000000,2020-05-13 15:21:23.0000000,544016,NORMAL
data-analyst,12571,504,lesson - 504,2020-05-07 08:17:17.0000000,2020-05-23 20:28:14.0000000,1426257,NORMAL
data-analyst,12841,504,lesson - 504,2020-05-07 08:31:31.0000000,2020-05-09 19:10:39.0000000,211148,NORMAL
data-scientist,10244,176,lesson - 176,2020-05-07 08:48:36.0000000,2020-05-08 14:22:16.0000000,106420,NORMAL
data-analyst,10525,89,lesson - 89,2020-05-07 08:48:42.0000000,2020-05-17 07:14:43.0000000,858361,NORMAL
software-engineer,14960,494,lesson - 494,2020-05-07 09:01:47.0000000,2020-05-19 05:53:29.0000000,1025502,NORMAL
data-analyst,13992,63,lesson - 63,2020-05-07 09:10:58.0000000,2020-05-13 01:48:50.0000000,491872,NORMAL
software-engineer,14339,928,lesson - 928,2020-05-07 09:14:07.0000000,2020-05-18 01:40:17.0000000,923170,NORMAL
data-analyst,14463,677,lesson - 677,2020-05-07 09:19:39.0000000,2020-05-11 17:28:16.0000000,374917,NORMAL
data-analyst,12738,886,lesson - 886,2020-05-07 09:23:51.0000000,2020-05-09 17:37:53.0000000,202442,NORMAL
software-engineer,13398,298,lesson - 298,2020-05-07 09:29:58.0000000,2020-05-15 13:28:42.0000000,705524,NORMAL
software-engineer,10922,921,lesson - 921,2020-05-07 09:33:22.0000000,2020-05-12 09:01:57.0000000,430115,NORMAL
data-scientist,13551,580,lesson - 580,2020-05-07 09:45:23.0000000,2020-05-08 05:35:04.0000000,71381,NORMAL
software-engineer,11098,909,lesson - 909,2020-05-07 09:45:28.0000000,2020-05-09 11:19:00.0000000,178412,NORMAL
software-engineer,12910,765,lesson - 765,2020-05-07 09:45:35.0000000,2020-05-19 18:37:08.0000000,1068693,NORMAL
software-engineer,14671,659,lesson - 659,2020-05-07 09:52:09.0000000,2020-05-15 19:09:31.0000000,724642,NORMAL
data-scientist,12181,71,lesson - 71,2020-05-07 09:53:11.0000000,2020-05-20 04:12:33.0000000,1102762,NORMAL
data-analyst,11371,547,lesson - 547,2020-05-07 09:57:59.0000000,2020-05-22 13:06:00.0000000,1307281,NORMAL
software-engineer,11776,506,lesson - 506,2020-05-07 10:02:08.0000000,2020-05-08 21:28:49.0000000,127601,NORMAL
software-engineer,12204,164,lesson - 164,2020-05-07 10:06:02.0000000,2020-05-14 19:10:58.0000000,637496,NORMAL
data-scientist,10045,127,lesson - 127,2020-05-07 10:12:22.0000000,2020-05-12 07:41:33.0000000,422951,NORMAL
software-engineer,14716,592,lesson - 592,2020-05-07 10:16:21.0000000,2020-05-07 17:48:21.0000000,27120,NORMAL
data-scientist,11227,337,lesson - 337,2020-05-07 10:18:24.0000000,2020-05-16 18:47:27.0000000,808143,NORMAL
software-engineer,10696,969,lesson - 969,2020-05-07 10:22:01.0000000,2020-05-14 21:11:45.0000000,643784,NORMAL
data-analyst,11659,375,lesson - 375,2020-05-07 10:25:52.0000000,2020-05-13 03:08:37.0000000,492165,NORMAL
software-engineer,10430,35,lesson - 35,2020-05-07 10:44:21.0000000,2020-05-16 14:29:00.0000000,791079,NORMAL
software-engineer,10543,854,lesson - 854,2020-05-07 10:49:04.0000000,2020-05-21 11:25:14.0000000,1211770,NORMAL
data-scientist,10961,738,lesson - 738,2020-05-07 10:50:49.0000000,2020-05-08 20:13:15.0000000,120146,NORMAL
data-scientist,13042,406,lesson - 406,2020-05-07 11:00:07.0000000,2020-05-22 10:09:51.0000000,1292984,NORMAL
software-engineer,14896,182,lesson - 182,2020-05-07 11:02:56.0000000,2020-05-07 15:29:22.0000000,15986,NORMAL
data-scientist,13594,777,lesson - 777,2020-05-07 11:05:37.0000000,2020-05-16 18:03:46.0000000,802689,NORMAL
software-engineer,10467,819,lesson - 819,2020-05-07 11:05:48.0000000,2020-05-12 14:30:23.0000000,444275,NORMAL
software-engineer,12647,933,lesson - 933,2020-05-07 11:06:35.0000000,2020-05-07 16:13:56.0000000,18441,NORMAL
data-scientist,12222,895,lesson - 895,2020-05-07 11:07:26.0000000,2020-05-08 02:48:43.0000000,56477,NORMAL
data-scientist,14625,951,lesson - 951,2020-05-07 11:08:11.0000000,2020-05-07 20:57:47.0000000,35376,NORMAL
data-scientist,10922,884,lesson - 884,2020-05-07 11:09:48.0000000,2020-05-09 11:11:13.0000000,172885,NORMAL
data-analyst,12508,47,lesson - 47,2020-05-07 11:13:34.0000000,2020-05-13 21:51:23.0000000,556669,NORMAL
data-scientist,11098,470,lesson - 470,2020-05-07 11:20:41.0000000,2020-05-15 19:27:48.0000000,720427,NORMAL
data-analyst,13541,560,lesson - 560,2020-05-07 11:48:22.0000000,2020-05-08 08:59:34.0000000,76272,NORMAL
data-analyst,10028,741,lesson - 741,2020-05-07 12:05:47.0000000,2020-05-09 04:53:38.0000000,146871,NORMAL
data-analyst,10298,858,lesson - 858,2020-05-07 12:11:43.0000000,2020-05-13 19:18:24.0000000,544001,NORMAL
data-scientist,12733,777,lesson - 777,2020-05-07 12:31:26.0000000,2020-05-10 20:55:29.0000000,289443,NORMAL
data-scientist,13905,77,lesson - 77,2020-05-07 12:35:44.0000000,2020-05-21 08:33:28.0000000,1195064,NORMAL
data-scientist,14218,957,lesson - 957,2020-05-07 12:47:41.0000000,2020-05-09 20:47:36.0000000,201595,NORMAL
data-analyst,12565,982,lesson - 982,2020-05-07 12:47:52.0000000,2020-05-15 14:52:27.0000000,698675,NORMAL
software-engineer,12938,481,lesson - 481,2020-05-07 12:51:35.0000000,2020-05-15 11:31:03.0000000,686368,NORMAL
software-engineer,14194,776,lesson - 776,2020-05-07 13:00:01.0000000,2020-05-09 18:39:43.0000000,193182,NORMAL
software-engineer,10855,296,lesson - 296,2020-05-07 13:02:54.0000000,2020-05-07 18:38:58.0000000,20164,NORMAL
data-scientist,14827,170,lesson - 170,2020-05-07 13:08:14.0000000,2020-05-08 23:55:11.0000000,125217,NORMAL
data-analyst,11826,560,lesson - 560,2020-05-07 13:15:04.0000000,2020-05-21 15:20:15.0000000,1217111,NORMAL
software-engineer,11279,552,lesson - 552,2020-05-07 13:21:05.0000000,2020-05-16 09:53:10.0000000,765125,NORMAL
data-analyst,12733,174,lesson - 174,2020-05-07 13:23:03.0000000,2020-05-07 20:10:39.0000000,24456,NORMAL
data-scientist,10932,185,lesson - 185,2020-05-07 13:37:52.0000000,2020-05-14 17:42:29.0000000,619477,NORMAL
software-engineer,14848,698,lesson - 698,2020-05-07 13:40:05.0000000,2020-05-14 08:09:28.0000000,584963,NORMAL
data-analyst,11662,938,lesson - 938,2020-05-07 13:42:50.0000000,2020-05-08 10:10:59.0000000,73689,NORMAL
data-scientist,11304,61,lesson - 61,2020-05-07 13:42:56.0000000,2020-05-09 16:08:55.0000000,181559,NORMAL
data-analyst,13594,326,lesson - 326,2020-05-07 13:48:06.0000000,2020-05-21 02:31:26.0000000,1169000,NORMAL
software-engineer,10735,371,lesson - 371,2020-05-07 13:49:15.0000000,2020-05-15 00:36:22.0000000,643627,NORMAL
software-engineer,10868,376,lesson - 376,2020-05-07 13:49:18.0000000,2020-05-09 13:36:58.0000000,172060,NORMAL
software-engineer,13349,19,lesson - 19,2020-05-07 13:54:13.0000000,2020-05-07 16:29:00.0000000,9287,NORMAL
software-engineer,10438,45,lesson - 45,2020-05-07 13:57:41.0000000,2020-05-15 07:25:04.0000000,667643,NORMAL
software-engineer,11844,12,lesson - 12,2020-05-07 13:59:16.0000000,2020-05-12 05:11:58.0000000,400362,NORMAL
data-scientist,11979,166,lesson - 166,2020-05-07 14:05:04.0000000,2020-05-23 10:01:39.0000000,1367795,NORMAL
data-analyst,10592,2,lesson - 2,2020-05-07 14:07:10.0000000,2020-05-08 19:55:52.0000000,107322,NORMAL
software-engineer,11668,272,lesson - 272,2020-05-07 14:24:37.0000000,2020-05-10 14:32:10.0000000,259653,NORMAL
software-engineer,10037,322,lesson - 322,2020-05-07 14:26:45.0000000,2020-05-08 15:01:43.0000000,88498,NORMAL
data-analyst,10271,752,lesson - 752,2020-05-07 14:48:22.0000000,2020-05-15 10:19:48.0000000,675086,NORMAL
data-analyst,13188,485,lesson - 485,2020-05-07 14:51:33.0000000,2020-05-07 15:39:05.0000000,2852,NORMAL
software-engineer,13768,401,lesson - 401,2020-05-07 14:51:58.0000000,2020-05-16 01:28:45.0000000,729407,NORMAL
software-engineer,12155,933,lesson - 933,2020-05-07 15:00:28.0000000,2020-05-09 08:22:43.0000000,148935,NORMAL
software-engineer,10223,246,lesson - 246,2020-05-07 15:17:08.0000000,2020-05-12 23:14:27.0000000,460639,NORMAL
software-engineer,14896,254,lesson - 254,2020-05-07 15:29:22.0000000,2020-05-08 11:55:29.0000000,73567,NORMAL
software-engineer,11405,410,lesson - 410,2020-05-07 15:35:49.0000000,2020-05-09 12:53:07.0000000,163038,NORMAL
data-analyst,13188,579,lesson - 579,2020-05-07 15:39:05.0000000,2020-05-08 00:08:34.0000000,30569,NORMAL
data-analyst,10163,243,lesson - 243,2020-05-07 15:46:58.0000000,2020-05-13 15:59:36.0000000,519158,NORMAL
software-engineer,10028,623,lesson - 623,2020-05-07 15:47:07.0000000,2020-05-11 22:47:11.0000000,370804,NORMAL
software-engineer,13898,486,lesson - 486,2020-05-07 15:47:23.0000000,2020-05-10 09:43:46.0000000,237383,NORMAL
data-analyst,11050,269,lesson - 269,2020-05-07 15:52:15.0000000,2020-05-09 04:16:11.0000000,131036,NORMAL
software-engineer,14530,449,lesson - 449,2020-05-07 15:57:15.0000000,2020-05-08 20:09:47.0000000,101552,NORMAL
data-scientist,13191,773,lesson - 773,2020-05-07 16:00:55.0000000,2020-05-16 07:02:15.0000000,745280,NORMAL
software-engineer,12647,403,lesson - 403,2020-05-07 16:13:56.0000000,2020-05-10 22:20:06.0000000,281170,NORMAL
data-scientist,14514,597,lesson - 597,2020-05-07 16:17:28.0000000,2020-05-22 04:58:48.0000000,1255280,NORMAL
software-engineer,13321,785,lesson - 785,2020-05-07 16:20:32.0000000,2020-05-12 08:17:25.0000000,403013,NORMAL
software-engineer,11740,257,lesson - 257,2020-05-07 16:26:50.0000000,2020-05-15 02:49:01.0000000,642131,NORMAL
software-engineer,11115,650,lesson - 650,2020-05-07 16:29:44.0000000,2020-05-18 03:30:21.0000000,903637,NORMAL
data-scientist,12410,306,lesson - 306,2020-05-07 16:31:33.0000000,2020-05-13 02:24:09.0000000,467556,NORMAL
software-engineer,11067,740,lesson - 740,2020-05-07 17:06:38.0000000,2020-05-13 16:36:13.0000000,516575,NORMAL
software-engineer,12245,784,lesson - 784,2020-05-07 17:18:31.0000000,2020-05-11 09:21:42.0000000,316991,NORMAL
data-analyst,13497,655,lesson - 655,2020-05-07 17:19:29.0000000,2020-05-12 08:42:58.0000000,401009,NORMAL
software-engineer,10856,138,lesson - 138,2020-05-07 17:27:45.0000000,2020-05-11 03:59:24.0000000,297099,NORMAL
data-analyst,11779,325,lesson - 325,2020-05-07 17:30:00.0000000,2020-05-10 18:22:03.0000000,262323,NORMAL
software-engineer,14714,488,lesson - 488,2020-05-07 17:31:55.0000000,2020-05-07 21:11:53.0000000,13198,NORMAL
data-analyst,14340,270,lesson - 270,2020-05-07 17:32:24.0000000,2020-05-15 02:46:09.0000000,638025,NORMAL
data-analyst,13242,585,lesson - 585,2020-05-07 17:36:52.0000000,2020-05-12 23:28:23.0000000,453091,NORMAL
data-scientist,12329,880,lesson - 880,2020-05-07 17:38:36.0000000,2020-05-13 20:15:31.0000000,527815,NORMAL
software-engineer,13594,369,lesson - 369,2020-05-07 17:42:47.0000000,2020-05-12 11:52:33.0000000,410986,NORMAL
software-engineer,13631,393,lesson - 393,2020-05-07 17:46:43.0000000,2020-05-18 12:57:55.0000000,933072,NORMAL
software-engineer,13925,637,lesson - 637,2020-05-07 17:53:53.0000000,2020-05-19 23:25:33.0000000,1056700,NORMAL
data-scientist,14377,20,lesson - 20,2020-05-07 17:59:39.0000000,2020-05-18 11:19:19.0000000,926380,NORMAL
software-engineer,11078,92,lesson - 92,2020-05-07 18:01:45.0000000,2020-05-11 21:01:49.0000000,356404,NORMAL
software-engineer,12565,425,lesson - 425,2020-05-07 18:08:55.0000000,2020-05-18 11:52:59.0000000,927844,NORMAL
data-analyst,11872,124,lesson - 124,2020-05-07 18:16:24.0000000,2020-05-08 13:41:43.0000000,69919,NORMAL
data-analyst,10852,641,lesson - 641,2020-05-07 18:22:50.0000000,2020-05-11 23:54:27.0000000,365497,NORMAL
data-scientist,10112,515,lesson - 515,2020-05-07 18:30:12.0000000,2020-05-11 04:15:33.0000000,294321,NORMAL
software-engineer,10855,805,lesson - 805,2020-05-07 18:38:58.0000000,2020-05-11 07:46:38.0000000,306460,NORMAL
data-scientist,12047,145,lesson - 145,2020-05-07 18:39:28.0000000,2020-05-09 01:53:25.0000000,112437,NORMAL
data-analyst,14088,873,lesson - 873,2020-05-07 18:59:28.0000000,2020-05-12 08:53:30.0000000,395642,NORMAL
data-scientist,12615,117,lesson - 117,2020-05-07 19:05:19.0000000,2020-05-08 17:04:26.0000000,79147,NORMAL
software-engineer,10726,247,lesson - 247,2020-05-07 19:10:37.0000000,2020-05-11 08:31:21.0000000,307244,NORMAL
software-engineer,14829,290,lesson - 290,2020-05-07 19:15:51.0000000,2020-05-10 11:11:09.0000000,230118,NORMAL
data-analyst,11989,288,lesson - 288,2020-05-07 19:19:34.0000000,2020-05-18 21:09:34.0000000,957000,NORMAL
data-analyst,12452,286,lesson - 286,2020-05-07 19:38:29.0000000,2020-05-19 01:03:27.0000000,969898,NORMAL
software-engineer,13385,345,lesson - 345,2020-05-07 19:40:10.0000000,2020-05-08 03:35:36.0000000,28526,NORMAL
data-analyst,11641,847,lesson - 847,2020-05-07 19:42:49.0000000,2020-05-08 21:33:32.0000000,93043,NORMAL
software-engineer,12273,54,lesson - 54,2020-05-07 19:43:57.0000000,2020-05-22 04:24:58.0000000,1240861,NORMAL
software-engineer,11977,596,lesson - 596,2020-05-07 19:57:56.0000000,2020-05-18 19:41:40.0000000,949424,NORMAL
data-scientist,12595,454,lesson - 454,2020-05-07 20:01:50.0000000,2020-05-24 21:25:50.0000000,1473840,NORMAL
data-scientist,14716,538,lesson - 538,2020-05-07 20:04:06.0000000,2020-05-15 00:41:56.0000000,621470,NORMAL
data-analyst,13768,52,lesson - 52,2020-05-07 20:06:45.0000000,2020-05-11 00:23:10.0000000,274585,NORMAL
data-scientist,10565,788,lesson - 788,2020-05-07 20:07:47.0000000,2020-05-17 18:21:39.0000000,857632,NORMAL
data-analyst,12733,175,lesson - 175,2020-05-07 20:10:39.0000000,2020-05-09 11:10:15.0000000,140376,NORMAL
data-scientist,12690,942,lesson - 942,2020-05-07 20:15:17.0000000,2020-05-11 02:10:36.0000000,280519,NORMAL
data-scientist,11877,582,lesson - 582,2020-05-07 20:26:20.0000000,2020-05-09 10:37:46.0000000,137486,NORMAL
data-analyst,12484,891,lesson - 891,2020-05-07 20:28:23.0000000,2020-05-09 16:53:20.0000000,159897,NORMAL
data-analyst,14683,381,lesson - 381,2020-05-07 20:31:01.0000000,2020-05-10 04:31:09.0000000,201608,NORMAL
data-analyst,14356,853,lesson - 853,2020-05-07 20:40:34.0000000,2020-05-12 14:04:49.0000000,408255,NORMAL
data-scientist,11680,349,lesson - 349,2020-05-07 20:42:30.0000000,2020-05-18 20:19:37.0000000,949027,NORMAL
software-engineer,13350,934,lesson - 934,2020-05-07 20:43:24.0000000,2020-05-14 14:28:52.0000000,582328,NORMAL
software-engineer,12102,400,lesson - 400,2020-05-07 20:46:30.0000000,2020-05-11 02:48:26.0000000,280916,NORMAL
data-analyst,13448,208,lesson - 208,2020-05-07 20:49:52.0000000,2020-05-09 14:21:59.0000000,149527,NORMAL
software-engineer,10524,592,lesson - 592,2020-05-07 20:53:29.0000000,2020-05-10 10:24:19.0000000,221450,NORMAL
data-scientist,14625,757,lesson - 757,2020-05-07 20:57:47.0000000,2020-05-15 01:15:06.0000000,620239,NORMAL
data-scientist,11799,37,lesson - 37,2020-05-07 21:04:01.0000000,2020-05-15 09:12:08.0000000,648487,NORMAL
software-engineer,14714,322,lesson - 322,2020-05-07 21:11:53.0000000,2020-05-18 12:27:07.0000000,918914,NORMAL
data-analyst,14755,914,lesson - 914,2020-05-07 21:25:04.0000000,2020-05-11 02:27:58.0000000,277374,NORMAL
software-engineer,12531,991,lesson - 991,2020-05-07 21:32:55.0000000,2020-05-22 20:29:29.0000000,1292194,NORMAL
software-engineer,10368,509,lesson - 509,2020-05-07 21:35:58.0000000,2020-05-10 13:39:47.0000000,230629,NORMAL
data-analyst,13140,962,lesson - 962,2020-05-07 21:36:58.0000000,2020-05-10 05:31:59.0000000,201301,NORMAL
data-analyst,13824,188,lesson - 188,2020-05-07 21:37:02.0000000,2020-05-08 06:56:34.0000000,33572,NORMAL
data-analyst,11344,344,lesson - 344,2020-05-07 21:39:23.0000000,2020-05-09 07:27:39.0000000,121696,NORMAL
software-engineer,10144,356,lesson - 356,2020-05-07 21:48:42.0000000,2020-05-12 14:40:28.0000000,406306,NORMAL
software-engineer,12242,298,lesson - 298,2020-05-07 21:56:41.0000000,2020-05-12 00:22:21.0000000,354340,NORMAL
data-analyst,11937,462,lesson - 462,2020-05-07 21:59:03.0000000,2020-05-18 05:45:29.0000000,891986,NORMAL
data-scientist,13398,757,lesson - 757,2020-05-07 22:17:16.0000000,2020-05-12 11:31:09.0000000,393233,NORMAL
data-analyst,14576,89,lesson - 89,2020-05-07 22:19:58.0000000,2020-05-17 09:39:46.0000000,818388,NORMAL
